track_name;artists;track_genre
mandameuntelegrama;loshumildes;alternative
morenaalacausafuiste;loshumildes;alternative
rositadeolivo;loshumildes;alternative
acloakofelvenkind;marcyplayground;alternative
ancientwallsofflowers;marcyplayground;alternative
opium;marcyplayground;alternative
poppies;marcyplayground;alternative
saintjoeontheschoolbus;marcyplayground;alternative
sexcandy;marcyplayground;alternative
sherryfraser;marcyplayground;alternative
bemyangel;mazzystar;alternative
beforeisleep;mazzystar;alternative
bellsring;mazzystar;alternative
blueflower;mazzystar;alternative
bluelight;mazzystar;alternative
crycry;mazzystar;alternative
disappear;mazzystar;alternative
fivestringserenade;mazzystar;alternative
free;mazzystar;alternative
ghosthighway;mazzystar;alternative
giveyoumylovin;mazzystar;alternative
halah;mazzystar;alternative
imsailin;mazzystar;alternative
ivebeenletdown;mazzystar;alternative
intodust;mazzystar;alternative
lookondownfromthebridge;mazzystar;alternative
maryofsilence;mazzystar;alternative
rhymesofanhour;mazzystar;alternative
rideiton;mazzystar;alternative
roseblood;mazzystar;alternative
shehangsbrightly;mazzystar;alternative
shesmybaby;mazzystar;alternative
sotonightthatimightsee;mazzystar;alternative
takeeverything;mazzystar;alternative
tasteofblood;mazzystar;alternative
unreflected;mazzystar;alternative
wasted;mazzystar;alternative
animalkingdom;meatpuppets;alternative
auroraborealis;meatpuppets;alternative
away;meatpuppets;alternative
climbing;meatpuppets;alternative
hotpink;meatpuppets;alternative
imamindlessidiot;meatpuppets;alternative
lakeoffire;meatpuppets;alternative
lost;meatpuppets;alternative
magictoymissing;meatpuppets;alternative
maidensmilk;meatpuppets;alternative
newgods;meatpuppets;alternative
ohme;meatpuppets;alternative
plateau;meatpuppets;alternative
sealwhales;meatpuppets;alternative
splitmyselfintwo;meatpuppets;alternative
swimmingground;meatpuppets;alternative
teenagers;meatpuppets;alternative
thewhistlingsong;meatpuppets;alternative
uponthesun;meatpuppets;alternative
werehere;meatpuppets;alternative
whattodo;meatpuppets;alternative
pieceofme;mkbeckyhill;alternative
gatheringdust;modernenglish;alternative
imeltwithyourerecorded;modernenglish;alternative
imeltwithyou7mix;modernenglish;alternative
someonescalling;modernenglish;alternative
allwrong;morphine;alternative
allyourway;morphine;alternative
bosveranda;morphine;alternative
buena;morphine;alternative
candy;morphine;alternative
cureforpain;morphine;alternative
good;morphine;alternative
honeywhite;morphine;alternative
imfreenow;morphine;alternative
inspiteofme;morphine;alternative
scratch;morphine;alternative
thesaddestsong;morphine;alternative
thursday;morphine;alternative
youlooklikerain;morphine;alternative
almamatters;morrissey;alternative
alsatiancousin2011remaster;morrissey;alternative
angelangeldownwegotogether2011remaster;morrissey;alternative
bengaliinplatforms2011remaster;morrissey;alternative
breakupthefamily2011remaster;morrissey;alternative
dialaclich2011remaster;morrissey;alternative
disappointed2010remaster;morrissey;alternative
everydayislikesunday2010remaster;morrissey;alternative
everydayislikesunday2011remaster;morrissey;alternative
firstofthegangtodie;morrissey;alternative
glamorousglue2014remaster;morrissey;alternative
hairdresseronfire2010remaster;morrissey;alternative
idontmindifyouforgetme2011remaster;morrissey;alternative
interestingdrug2010remaster;morrissey;alternative
latenightmaudlinstreet2011remaster;morrissey;alternative
littlemanwhatnow2011remaster;morrissey;alternative
margaretontheguillotine2011remaster;morrissey;alternative
novemberspawnedamonster2010remaster;morrissey;alternative
ouijaboardouijaboard2010remaster;morrissey;alternative
piccadillypalare2010remaster;morrissey;alternative
singyourlife2013remaster;morrissey;alternative
speedway2014remaster;morrissey;alternative
suedehead2010remaster;morrissey;alternative
suedehead2011remaster;morrissey;alternative
thelastofthefamousinternationalplayboys2010remaster;morrissey;alternative
themoreyouignoremethecloseriget2014remaster;morrissey;alternative
treatmelikeahumanbeing2011remaster;morrissey;alternative
wehateitwhenourfriendsbecomesuccessful2014remaster;morrissey;alternative
wellletyouknow;morrissey;alternative
wellletyouknow2014remaster;morrissey;alternative
whydontyoufindoutforyourself2014remaster;morrissey;alternative
willnevermarry2010remaster;morrissey;alternative
youretheoneformefatty2014remaster;morrissey;alternative
carousel;mrbungle;alternative
myassisonfire;mrbungle;alternative
pinkcigarette;mrbungle;alternative
quoteunquote;mrbungle;alternative
retrovertigo;mrbungle;alternative
slowlygrowingdeaf;mrbungle;alternative
squeezememacaroni;mrbungle;alternative
stubbadub;mrbungle;alternative
sweetcharity;mrbungle;alternative
thegirlsofporn;mrbungle;alternative
apocalypseplease;muse;alternative
assassin;muse;alternative
blackout;muse;alternative
bliss;muse;alternative
butterfliesandhurricanes;muse;alternative
cave;muse;alternative
citizenerased;muse;alternative
cityofdelusion;muse;alternative
endlessly;muse;alternative
exopolitics;muse;alternative
fallingawaywithyou;muse;alternative
feelinggood;muse;alternative
fury;muse;alternative
glorious;muse;alternative
hypermusic;muse;alternative
hysteria;muse;alternative
ibelongtoyoumoncoeursouvreatavoix;muse;alternative
invincible;muse;alternative
knightsofcydonia;muse;alternative
mkultra;muse;alternative
mapoftheproblematique;muse;alternative
microcuts;muse;alternative
musclemuseum;muse;alternative
newborn;muse;alternative
panicstation;muse;alternative
pluginbaby;muse;alternative
psycho;muse;alternative
resistance;muse;alternative
ruledbysecrecy;muse;alternative
showbiz;muse;alternative
singforabsolution;muse;alternative
soldierspoem;muse;alternative
spacedementia;muse;alternative
starlight;muse;alternative
stockholmsyndrome;muse;alternative
sunburn;muse;alternative
supermassiveblackhole;muse;alternative
supremacy;muse;alternative
survival;muse;alternative
takeabow;muse;alternative
thesmallprint;muse;alternative
thoughtsofadyingatheist;muse;alternative
timeisrunningout;muse;alternative
undiscloseddesires;muse;alternative
unintended;muse;alternative
unitedstatesofeurasiacollateraldamage;muse;alternative
unnaturalselection;muse;alternative
whenyouwakeyourestillinadream;mybloodyvalentine;alternative
allineed;mybloodyvalentine;alternative
blownawish;mybloodyvalentine;alternative
comeinalone;mybloodyvalentine;alternative
cupidcome;mybloodyvalentine;alternative
dontaskwhy;mybloodyvalentine;alternative
feedmewithyourkiss;mybloodyvalentine;alternative
honeypowerepversion;mybloodyvalentine;alternative
icanseeitbuticantfeelit;mybloodyvalentine;alternative
ionlysaid;mybloodyvalentine;alternative
loomer;mybloodyvalentine;alternative
losemybreath;mybloodyvalentine;alternative
nomoresorry;mybloodyvalentine;alternative
nothingmuchtolose;mybloodyvalentine;alternative
offyourface;mybloodyvalentine;alternative
onlyshallow;mybloodyvalentine;alternative
severalgirlsgalore;mybloodyvalentine;alternative
softassnowbutwarminside;mybloodyvalentine;alternative
sometimes;mybloodyvalentine;alternative
soon;mybloodyvalentine;alternative
sueisfine;mybloodyvalentine;alternative
tohereknowswhen;mybloodyvalentine;alternative
touched;mybloodyvalentine;alternative
whatyouwant;mybloodyvalentine;alternative
whenyousleep;mybloodyvalentine;alternative
younevershould;mybloodyvalentine;alternative
breathless;nickcavethebadseeds;alternative
brothermycupisempty2010version;nickcavethebadseeds;alternative
deanna2010version;nickcavethebadseeds;alternative
doyouloveme2011version;nickcavethebadseeds;alternative
fromhertoeternity2009version;nickcavethebadseeds;alternative
iletlovein2011version;nickcavethebadseeds;alternative
intomyarms2011version;nickcavethebadseeds;alternative
loverman2011version;nickcavethebadseeds;alternative
peopleaintnogood2011version;nickcavethebadseeds;alternative
redrighthand2011version;nickcavethebadseeds;alternative
staggerlee2011version;nickcavethebadseeds;alternative
strangerthankindness2009version;nickcavethebadseeds;alternative
thecarny2009version;nickcavethebadseeds;alternative
themercyseat2010version;nickcavethebadseeds;alternative
theshipsong2010version;nickcavethebadseeds;alternative
theweepingsong2010version;nickcavethebadseeds;alternative
tupelo2009version;nickcavethebadseeds;alternative
upjumpedthedevil2010version;nickcavethebadseeds;alternative
yourfuneralmytrial2009version;nickcavethebadseeds;alternative
redrighthandpeakyblindersthemefloodremix;nickcavethebadseedsflood;alternative
wherethewildrosesgrow2011remaster;nickcavethebadseedskylieminogue;alternative
henryleefeatpjharvey2011version;nickcavethebadseedspjharvey;alternative
afraid;nico;alternative
chelseagirls;nico;alternative
eulogytolennybruce;nico;alternative
illkeepitwithmine;nico;alternative
imnotsayinsingleversion;nico;alternative
itwasapleasurethen;nico;alternative
janitoroflunacy;nico;alternative
lawnsofdawn;nico;alternative
littlesister;nico;alternative
somewheretheresafeather;nico;alternative
thefairestoftheseasons;nico;alternative
thesedays;nico;alternative
wintersong;nico;alternative
wrapyourtroublesindreams;nico;alternative
moderndance;pereubu;alternative
nonalignmentpact;pereubu;alternative
streetwaves;pereubu;alternative
aleceiffel;pixies;alternative
allovertheworld;pixies;alternative
allison;pixies;alternative
ana;pixies;alternative
birddreamoftheolympusmons;pixies;alternative
bonemachine;pixies;alternative
breakmybody;pixies;alternative
brickisred;pixies;alternative
brokenface;pixies;alternative
cactus;pixies;alternative
caribou;pixies;alternative
ceciliaann;pixies;alternative
crackityjones;pixies;alternative
dead;pixies;alternative
debaser;pixies;alternative
digforfire;pixies;alternative
edisdead;pixies;alternative
gigantic;pixies;alternative
gougeaway;pixies;alternative
havalina;pixies;alternative
headon;pixies;alternative
herecomesyourman;pixies;alternative
hey;pixies;alternative
ibleed;pixies;alternative
imamazed;pixies;alternative
ivebeentired;pixies;alternative
issheweird;pixies;alternative
isladeencanta;pixies;alternative
lalaloveyou;pixies;alternative
lettertomemphis;pixies;alternative
levitateme;pixies;alternative
mantaray;pixies;alternative
monkeygonetoheaven;pixies;alternative
motorwaytoroswell;pixies;alternative
mrgrieves;pixies;alternative
nimrodsson;pixies;alternative
no13baby;pixies;alternative
ohmygolly;pixies;alternative
planetofsound;pixies;alternative
rivereuphrates;pixies;alternative
rockmusic;pixies;alternative
silver;pixies;alternative
somethingagainstyou;pixies;alternative
subbacultcha;pixies;alternative
tame;pixies;alternative
thehappening;pixies;alternative
theholidaysong;pixies;alternative
thesadpunk;pixies;alternative
thething;pixies;alternative
theregoesmygun;pixies;alternative
tonystheme;pixies;alternative
trompelemonde;pixies;alternative
umass;pixies;alternative
vamossurferrosa;pixies;alternative
vamospilgrim;pixies;alternative
velouria;pixies;alternative
waveofmutilation;pixies;alternative
waveofmutilationuksurf;pixies;alternative
winterlong;pixies;alternative
50ftqueenie;pjharvey;alternative
cmonbilly;pjharvey;alternative
dress;pjharvey;alternative
goodfortune;pjharvey;alternative
isthisdesire;pjharvey;alternative
longsnakemoan;pjharvey;alternative
mansize;pjharvey;alternative
ridofme;pjharvey;alternative
sheelanagig;pjharvey;alternative
thewind;pjharvey;alternative
thisislove;pjharvey;alternative
tobringyoumylove;pjharvey;alternative
wefloat;pjharvey;alternative
yousaidsomething;pjharvey;alternative
everyyoueveryme;placebo;alternative
nancyboy;placebo;alternative
puremorning;placebo;alternative
runningupthathill;placebo;alternative
specialk;placebo;alternative
specialneeds;placebo;alternative
thebitterend;placebo;alternative
thispicture;placebo;alternative
withoutyouimnothing;placebo;alternative
cursedfemale;pornoforpyros;alternative
kimberlyaustin;pornoforpyros;alternative
meija;pornoforpyros;alternative
packin25;pornoforpyros;alternative
pornoforpyros;pornoforpyros;alternative
porpoisehead;pornoforpyros;alternative
tahitianmoon;pornoforpyros;alternative
americanlife;primus;alternative
amosmoses;primus;alternative
bob;primus;alternative
dmv;primus;alternative
electricunclesam;primus;alternative
eleven;primus;alternative
fishonfishermanchronicleschapterii;primus;alternative
fisticuffs;primus;alternative
frizzlefry;primus;alternative
goldenboy;primus;alternative
grandadslittleditty;primus;alternative
groundhogsday;primus;alternative
hamburgertrain;primus;alternative
haroldoftherocks;primus;alternative
haveacigar;primus;alternative
helloskinnyconstantinople;primus;alternative
herecomethebastards;primus;alternative
isitluck;primus;alternative
jerrywasaracecardriver;primus;alternative
jerrywasaracecardriver2013mix;primus;alternative
johnthefisherman;primus;alternative
kalamazoo;primus;alternative
lacquerhead;primus;alternative
losbastardos;primus;alternative
mrknowitall;primus;alternative
mrkrinkle;primus;alternative
mynameismud;primus;alternative
natureboy;primus;alternative
overtheelectricgrapevine;primus;alternative
overthefalls;primus;alternative
porksoda;primus;alternative
puddingtime;primus;alternative
sathingtonwaltz;primus;alternative
seasofcheese;primus;alternative
sgtbaker;primus;alternative
shakehandswithbeef;primus;alternative
spegettiwestern;primus;alternative
theairisgettingslippery;primus;alternative
theantipop;primus;alternative
theoldiamondbacksturgeonfishermanschroniclespart3;primus;alternative
thetoysgowindingdown;primus;alternative
thosedamnedbluecollartweekers;primus;alternative
todefy;primus;alternative
todefythelawsoftradition;primus;alternative
tommythecat;primus;alternative
toomanypuppies;primus;alternative
welcometothisworld;primus;alternative
wynonasbigbrownbeaver;primus;alternative
nicedream;radiohead;alternative
15step;radiohead;alternative
225;radiohead;alternative
4minutewarning;radiohead;alternative
apunchupatawedding;radiohead;alternative
awolfatthedoor;radiohead;alternative
airbag;radiohead;alternative
allineed;radiohead;alternative
anyonecanplayguitar;radiohead;alternative
backdrifts;radiohead;alternative
blackstar;radiohead;alternative
bloom;radiohead;alternative
blowout;radiohead;alternative
bodysnatchers;radiohead;alternative
bones;radiohead;alternative
bulletproofiwishiwas;radiohead;alternative
climbingupthewalls;radiohead;alternative
codex;radiohead;alternative
daydreaming;radiohead;alternative
decksdark;radiohead;alternative
dollarscents;radiohead;alternative
electioneering;radiohead;alternative
everythinginitsrightplace;radiohead;alternative
fakeplastictreesacousticversion;radiohead;alternative
faustarp;radiohead;alternative
fitterhappier;radiohead;alternative
gaggingorder;radiohead;alternative
goslowly;radiohead;alternative
gotosleep;radiohead;alternative
houseofcards;radiohead;alternative
howdoyou;radiohead;alternative
huntingbears;radiohead;alternative
icant;radiohead;alternative
imightbewrong;radiohead;alternative
